,Product_id,Selling_Price
124,BRAE8WYHTVZMFFHS,5747.830766037501
125,SFFEGZBXTYFSYJQA,4202.631137325675
126,ACCEABVYXNHCT8UE,5870.1781648863725
127,BWLE6SJE9PXGV6DD,1019.2274148325494
128,NKCDYQ3RHYREHHYV,3893.086833157159
129,NKCECDCRWDMZEH2Z,2973.0631124648376
130,SRTEH2F6HUZMQ6SJ,7170.200248198443
131,BRAE6KWFGZFXKPPB,3576.583457088003
132,HACEJQY5FQRZZUGM,8429.525078487697
133,CAGEYUXVF2FNARKD,3177.0996922971167
134,NKCE7M3QTHTCGVVF,4062.782652501004
135,TOPE8PBFNH9YNHFK,4767.884291322106
136,BRAEDQFRZS9QFYTQ,1372.9610563324109
137,HMBEJCMMQR2JHFVP,2061.2594356768623
138,ACCDRFVG52PHVRSK,7601.9409280444925
139,NKCE7MBR4QRBASDQ,3263.5066039639564
140,NKCDWBPZNZU5K2QZ,3500.3989551282116
141,BRAE8HMQATXFHFGZ,3774.6963198551184
142,MUGEAGGKEGCPWWPN,3484.721776237763
143,BKPEGXYWWJPETZZA,5286.952759126506
144,SGLEGBV6ZNUJNJS9,5989.345913504154
145,CAGEYUXVAKNKDUUV,6493.392360863869
146,NKCEDH9ANZGDAUWG,3226.619404236543
147,NKCE5EHJHS38BUWB,3501.573503454303
148,PBXE9YWGRFUQXHQH,12939.169894700004
149,SHIE3QDHP5RDGMZY,2694.223117832949
150,RNGE9HDVMPVBYPGJ,2752.9160714916297
151,SCHE4YSTCUUSJWCK,2043.0772258601512
152,SNDEGGTV9XERMGHH,7308.547571643735
153,PBXE92XFUMB7QWY6,8495.409850079359
154,CRTECN2QYK2R2PUS,4117.967691686692
155,TOPEEEPVYHHF9HGW,2578.2900046562618
156,MUGE8F5RDEYMH4YH,3863.4710401540697
157,NKCE52CSJ2GUY64G,1330.5540448466666
158,SHOE2K68QHZ3DWZF,3894.1569093134895
159,DREE9YJHZZHWHAU7,4060.8149663430027
160,NKCEACYSHS4MGKGY,13049.506979200005
161,CAGECT64KH6CZVMR,14193.723187170008
162,WATD9H76RG5FQT5Y,14378.680168150004
163,NKCE5UY97ACC9QAZ,499.2436422508938
164,LJGEG6UPBW8GKPRD,4614.135944914863
165,PBXEBFGFRM5797BZ,4515.329380505591
166,RNGEAY8GRWYMYSAK,5120.946354464795
167,SHOEF9G8WTWGAAFB,3774.9349978255814
168,PBXE5ZJZSAC73ZED,8641.525319025508
169,NKCEYYX9HJWJXAA8,3487.968511179039
170,CAGDTFSHTF6TRBFZ,4478.964777442721
171,PBXE6E6YDZDNVKQH,711.5617164999993
172,TROEGNQDQNGN99PJ,4441.887620121932
173,CRTECN2QXC68CTUM,6528.23039213161
174,CRTECN2QZNXTGGXG,5279.266147766619
175,VANE4VND2XHZRCNT,939.643652612562
176,NKCE8SESMHF2VSRM,3850.3608201291772
177,SHOEBYY4ZDWGQGEW,7747.235340744501
178,NKCEB7935AJSADGR,3834.9851114971016
179,SHIEBAXYS3FUTX8Z,6539.031111949718
180,NKCE2YCPKAPWDH8C,2900.7153540336385
181,FABE92NVHZHSFHGT,3347.962971633419
182,SHIE93YGTRAV6XTW,5684.167628635323
183,CSOEGTPR39XZHZJY,4676.579465515096
184,WATE5HFYHPFHRCHY,5076.541174102262
185,BRAEBHCHY6VVRNRQ,1827.2849512557555
186,NKCE5QPMUZRQFDAZ,1907.893402090237
187,NKCE9ABEE5HDWZSM,5927.584559066342
188,SHOEJCZ28JFRY9RR,5965.790279701002
189,PSLEAVTQQXEXZYYZ,4775.841379426121
190,SHOE66V8UMNGZKYM,950.4251124702614
191,SHIE5HBGWKWJWFRA,3733.1792892372773
192,TOPE4HXDZHPR9K2C,1711.2089015952242
193,BRAEBCTWGWYRWXHC,5039.59253793634
194,TOPE6ZCJBVZY3HBH,4779.966550846996
195,CRNEG7BKMFFYHQ8Z,4890.317633252508
196,SHOE7DJBEPYGQPHF,3723.9330111186073
197,ACCEHY86UG6B63AZ,4742.065043045073
198,BLBEJR23J2CTPFAU,6189.820098712046
199,ACCEEV5V5VD5DR9C,810.7372559816117
200,UMBEJZFHE285UEV2,6009.61440777612
201,SHOEBN3FFYG75P3D,3105.550855421422
202,NKCEFGFURYNWH2DR,3947.0256432778488
203,ETHEJG7NW4M4AFCZ,6885.1150561400145
204,SWSE9UH4KXCHZHRJ,3549.1843532403977
205,CRTECN2QZ7XUGBR6,4216.771034606911
206,BRAEDNX2NHZX5PKN,9487.297030133714
207,BRAE73KFJGNSP2NP,2101.286023350478
208,MAHEDFPZVKF79JVQ,3993.9859556948995
209,NKCECRQY6MGHBPQ3,8847.138644913703
210,CRTECN2QYYWUXHRP,3197.7329712049195
211,CPCEKY4TKBYFE7PH,5565.856721386713
212,TOPEA8HNSZB8VGUR,2369.8572356674804
213,TOPECJZ4ZDXQZB4A,5307.999933808173
214,SHIE92XGJHG4HH5E,6184.576631802742
215,CRTECN2QVSZXUG7X,4080.649667682976
216,BRAEBBYRUSRHZD34,7564.426199099089
217,IFPEE76BG92E5SVS,5777.043232066163
218,CAGEBZ7UGCZZHVTE,213.39967723162502
219,CAGE3GFTPMNXPZAG,896.188793085624
220,SWTEDX3KRCTNHUGY,5841.13040661628
221,BBAEFKXVXVM8SYZW,7365.533869180442
222,PENEGZ6RHFWHX7JX,1384.8309721462015
223,ETHEGFZFQT7ZCH3U,3074.829521813255
224,TOPEE2FFAXQGSUZH,5349.178506049632
225,CRTECN2QWAGCHYGC,3883.6138406920877
226,SNDEJGWQSWNHXXA3,11667.383019644609
227,BHGEGTAVKNNCPUGG,13478.725928869999
228,BBAEGNUNHHZEYSPD,484.5011506515723
229,NKCEANMPZYMHYEA3,431.12758798305896
230,RNGE88Q9FH632SHU,1163.38281637395
231,SNDE7PY9TG8P7YYR,822.299077992712
232,SNDEHZQ7YZAHAZYP,4754.651005229487
233,CRTECN2RDAKXQHYH,3587.258089255587
234,SNDEAVZ4MSGYFBUD,1572.9823741470004
235,RTRDWBPC23ZAYMSE,10245.980733691184
236,PCSDYQEW5ZMFBVFQ,11224.842271215457
237,DREECZJBH8KGCZHT,8450.068868463728
238,CAGED654SQMMADH7,2050.04198464521
239,MFLEYGFH8PFBVRDG,5060.582871301109
240,SHIEBWNUURZ8BWDZ,4191.319264783438
241,BRAECTFYXKNAVFAN,5798.390113493171
242,BRAECBVGHCB2FN49,4787.441503823141
243,SHOEHX7CGSEMUENU,2653.5811776009714
244,CRTEB774NHSDW3DV,2297.7456253843397
245,VLBEGZ7SZFZBUGBZ,6052.2351643227685
246,BRAEGJFXGYFPGHYG,4777.758132539139
247,ACCEGKG4S4B7QGGT,1918.6468979782792
248,BBAECKHYXGE3VJXB,1676.8650039066238
249,BBAEDVYSEN75YZZ7,6563.526404257965
250,RTRDYZCGGJFBU6XM,3327.5362873378476
251,CAGEBTJBB5X8GCF8,845.794671693706
252,HLUEJQ3UVGNXSPZG,7846.219636874892
253,NKCE8RB5WSWKJPFR,3936.440585040899
254,BRAEDFYYKNGBGPF3,6661.52496862954
255,SHIE2CAJP6XBWPU2,3439.904643564715
256,SHOE2GUJW6XNFG3W,652.9290348292132
257,TWCEJFXHGDSG5XZV,6691.966804124643
258,NKCE9Z2JYUYZ2JZ3,10386.465745106667
259,WATE54YZWYXR6Z7J,2384.559045854996
260,SWTEEYFFFRWGKZR5,5634.527504103383
261,NKCE6NHRGQJHWFDK,4908.300115086628
262,NKCEYM3B6ZP3YSQQ,3526.3721397735058
263,PAEE8AHWJWMDAXZU,7797.189517366666
264,RTRDZK8XCUEKZDFZ,596.2047058206249
265,TOPEHZMHJHEMRDHY,3082.9198642265665
266,NKCE9AZMPE3PJPEW,623.6314555604997
267,BRAEAR7WUYD3CZAT,2053.2089675682496
268,BRAEG7AYZAQBS3EH,6273.726182302758
269,BRAEDQEEYYH4WRQK,4662.013431512297
270,BRAE4F8NCQJFTGEZ,5736.907962521338
271,MUGEACY87HUCUYCD,3704.175242602448
272,BOTEDSEN9ZSFUUAQ,1031.0954774052077
273,WATE3GEYE8JQT7WM,5713.54300945974
274,TOPEB96CYHMPMDKH,2651.5284946003953
275,NKCE5QGT7GFDSUZK,1889.1248252962034
276,VESEGZRVWZEYTVMG,6846.612916030103
277,SCHE4YSTHJSYEJHJ,3025.319270862654
278,KLSEGT5ZUGR9FQXE,6307.154954238686
279,NKCE79CGHYMSS7GH,3041.186890313552
280,JEAE8CZGJ8PGGHRQ,810.4290917889223
281,SHOEC8QGWFF2VXAN,2983.9391444088214
282,SHIE6G75RNDQSGUQ,2022.09192956086
283,SHODZ5YHTEHZTR3V,4169.68611732539
284,ACCEKFVVZJMTYWPK,3803.7098706935317
285,DRPEHGFFGQTXK3E3,2925.9924572529526
286,CRGE4XJBHZGHJYGU,7072.346221187593
287,NKCE9Q93F3HJYGZT,587.213877701
288,SNDEGJFV5J8CTGJV,8313.063751001326
289,SUDEHYGUMT6UGYAR,3386.8681156855073
290,RNGE7M92HQECSUYG,6531.703656352783
291,TOPE7ZHYDE2MKNHF,4090.1931825635543
292,NKCEBHGBEABMWDKA,5438.877546946169
293,PACE7ZNHBP4FASAQ,2723.4226891016533
294,NKCE7A3XXTTBHHC6,3889.9052185035384
295,WCKE2TFYTHBHTP5B,5207.137181206306
296,BRAEDTPDZSCRZCYG,5540.330296865332
297,SHOEBKEYSKS87GKG,3649.548113656253
298,CAGDUGFYGG2KWWK7,10501.267147589315
299,SHODZDAE6FKCC8AH,569.656313722333
300,SGLEGBV5STVHGKTD,5701.502380740842
301,RTREBVK9HX8XJH2T,345.6189888905548
302,PCSEAKVBGC7CJQZT,10550.44184799304
303,MATEB88T7MVJGSG5,5611.406744259725
304,WATDJYPXKHPPNGQK,7701.305986785288
305,BRAE8QNFFGWGG5MY,1926.2879338876562
306,NKCDWBPZZSYWKHE9,1966.833951539403
307,USGEJPQHT8YPZ7D8,3173.3168439238098
308,NKCEFKBYHXQ8VVF8,451.9847460251323
309,SHOE4JCEZDRSHC4S,3247.581427469436
310,ACCE9E2RT56M3GSU,4478.909027563875
311,CRTECN2QXQGJ7JZD,3558.51238254312
312,TOPEBS26V3JRYSF3,745.3186562727566
313,NKCECZNMRRVZ9YWF,277.07775185850005
314,CAGE75QCGVXYV78T,3013.1025790282292
315,WATDG9F74GYWEH4U,1845.3251949719995
316,BRAE3WVQPYSZ54FF,6770.33157871473
317,SWSEBHCP9JC4GQKT,4525.351131151192
318,MUGEBJ7XAFVH25VD,2146.1238028026482
319,LJGEATZRDCFAJGYZ,5758.661576569448
320,BRAEBXRB8GFZ6HM6,4325.023199820414
321,RNGEDAPFZWSSMHYW,1151.0457094834994
322,DREEHFABXP5AUZA8,5205.846365705931
323,RTRDFFYGJ4GNRSHQ,9637.83840789746
324,CBREFYM9TSSUHJSQ,2822.356843333423
325,PBXE6EF4PSJX9WXH,3792.4953779834045
326,CRTEHSS9UZJZYMZD,431.5338844132189
327,DRPEHYHG9YYHD2HH,4451.911547895896
328,CAGE9AGR4VWWTDY4,7779.232119209427
329,AVCEJCJQWBYMNPGU,2095.000143251807
330,BRAE7T3WADAJU4ZS,2055.7393960905224
331,TPYEGGUFSKXJFYY5,7040.369641093185
332,SUDEHYGU4GE9UCXJ,5672.802085515339
333,FABEB2TXH4MGQC2H,4945.789015374367
334,NKCE9G2BZAGKXPGY,4468.141792692031
335,TOPE8H5DJWGAY2CD,9349.188964327033
336,BBAEGGF3HF3ZPBVG,1579.6188885998845
337,ACCEC87TREZYJJPE,6580.616158580213
338,DRPEHYHMEZHDYRK5,3737.413394331813
339,NKCE5VAAPVP5DGMZ,516.9415217579966
340,NKCEBZN92EJ7PDFH,3210.4461033236194
341,ACCDXFPYT58AGGAF,7060.920674402764
342,MUGEGZUHX744RFEN,5406.771430629505
343,RNGE8Z3KSHGCMSCP,3109.4456390978617
344,SHIEYZ3F3QWMYNEC,3233.6157338868147
345,SHOEJCZ2JNGJSPEJ,7433.34403082393
346,CRTEB774RSGGQZ9U,3328.4241650691365
347,BRAE8AJZW5QBNWAZ,2263.183083207191
348,CRTECN2QZ8CWZEFZ,5706.365725602899
349,SHIE9FMZAH4U4H6Z,431.91493774160097
350,CAGE68FFYRMDRF3X,8906.038801290873
351,NKCE3GNVPGUYY8AZ,3248.5763556009247
352,PCSE4ZQ8TRUZDMEU,1251.9884949508332
353,PACEC89YGNYZCMC4,763.1944179633333
354,NKCE9YX24KHRDNHG,2834.2784508292843
355,FABE88MGUBPCQWR8,2493.9513418440374
356,ACCEH74HAGTY6W8P,865.9627168824486
357,NKCECGVARVRMARSS,6544.27515960511
358,CRTECN2QZXFVEPGG,4145.642809332356
359,NKCEC8AZQUFGUXGH,2126.2921425506092
360,SHOED6C5ZGCBKTP2,2750.301460926705
361,RTRD7HN3BBE7G9YT,3559.45683798767
362,ACCEA8JPDNTF7NZN,1699.6621971659986
363,NKCEBHGBAFBCXXYC,987.3033260295042
364,PCSEC86VGEWVKHWZ,13891.263800520008
365,SHOE3URGYEVZ55GD,3001.452874697577
366,NKCE9PFFQHU7GTU7,9525.540585649758
367,CRTECN2RCH9CG4SA,5868.547211724658
368,TSHEHU5RWUGEAJFE,5414.458699815001
369,PBXE92G5YEA7JAHZ,5082.854706458374
370,ACCE8XUCYRB9ATHZ,4282.471557988811
371,CRTECN2QWEDYMDNQ,641.1291942758331
372,PTPEYCF7GZU2T54E,2253.5898913867813
373,SHOEC9FZ3BAF7ASF,4180.410126545552
374,CAGE7DSFQGVEGHC8,6171.366556402059
375,SHODUMFYWTPDYNX6,5182.915949218246
376,ACCE6P3BBZD72UJ6,745.6116884515224
377,NKCEFG3CHGEHMRTD,3109.7318368632546
378,RNGEDAKBYYVCFWZP,7568.620781097711
379,TROEGZ65YHBQKG9T,5777.229101186668
380,BRAEDSKCXVNYXGA6,1542.469285028999
381,NKCE9ZVGMHZVTF2D,4644.83082448942
382,WATDUKHHH4SQXDAK,5305.073442561847
383,CAGE745BJ67RZCRR,2404.677778250256
384,PCSEAKVBNSFWGBGE,1235.8935392111252
385,TSHEHV9TPRUBUENE,4144.487876166712
386,SHOEY8RMVZV3UY3A,3886.9606132656663
387,TOPEGWUTW6GWYSBE,2245.38192017922
388,ACCDQDYBYVQZNHCH,8740.9249965242
389,MUGEBFGF6MDQGHBG,3935.4224961732093
390,CAGE6HHHUHFQSAPW,486.241823758525
391,RNGE7GVYAP66GRDD,4196.8922239541
392,PBXE5SUCYEBBSFXJ,10535.805031885066
393,BRAEBBMQZBZHCFAJ,4477.783410341134
394,BRAEAC839PBQV9KF,1102.658743866323
395,BRAEAW9HT2EUZD3X,2106.823837051437
396,SHIE2QTSMSXF9QAH,4103.305455278477
397,RTRD6FYYWFHEYJYE,5635.202779685552
398,CAGEFPY9ZSFFNVAW,9900.901453729188
399,ACCEGKTSGJEEVTZ4,994.8463306273745
400,AIREDJCGZN2HKZHJ,3249.885677979923
401,BRAEA5MZ8VZHNGGH,7672.361431915838
402,CRTECN2QX53WHTKZ,2761.520081610055
403,JWSEBCY4HDWGJZBT,1567.8581516465006
404,BRAEB2ZTVYY3UKWA,1891.2638160702845
405,WATDZMBRPYAYTP4G,7263.089411055001
406,TOPE7WAUFEYYDXKG,9926.494031495955
407,TSHE4DTF53HPYMU4,4189.314330991404
408,BLAEE3YXZGWWT8UD,6394.0709896817225
409,RNGE7M925YCWZZRR,6724.368770854015
410,BKPEGXWHXG4GZWET,1436.3070562727814
411,RTRE8GJUFNETVUMZ,5269.707996683296
412,SWTECXPHFVTHWJF7,10912.356053129452
413,SHIECKYBNNY2BNZD,4281.207964666749
414,WATE7GP3JZMFEGZG,10888.719672383992
415,CAGE68FFHZRTSZS5,4132.996710561042
416,ACCEGYP2TMX2NUPH,5735.219026607287
417,NKCE9YFBBNJ82UVB,4072.1273355515114
418,HMBDRUCNJSJQRRGC,6685.775660276778
419,CAGE3GFTQ3UHZ4TC,876.8192717148545
420,NKCDTAXF2EYZ7MP8,2902.1547894019154
421,LJGEYSUNTPQZG4ZG,972.8172383461524
422,TOPEGF4KEGGVMSXX,5372.05874180161
423,TSHECQKNFFER2ERM,3812.4657359067805
424,PBXE9YWGTS7NGYKT,2156.1249351039655
425,WATDZ5HGXEYDHBWD,12759.167625005986
426,PRCDVFAFM2FPJBMZ,1662.7837724774026
427,PTPE2F33QGYXMHGW,3961.0849159637874
428,KRTEJCZ4M7FD3NJS,2701.786485812066
429,NKCEAPCYFBP4UJ3V,3107.175747868786
430,CAGEBTJBRFGAUQQB,5159.785632119883
431,MUGEAGGKZFYBUMP9,2657.0792430169886
432,ACCEAZCVGGGWZGKU,777.3006560753324
433,CRTECN2QVV7UJQNH,4890.650624561343
434,NKCDXEGWS7VWXSEJ,2934.7892111052643
435,NKCDY44FMPNQHFFN,1381.8369679760006
436,NKCE8JXS2AAKUGGD,3735.4883085248057
437,RNGE88FRWWZECGGM,6836.0766664579105
438,BRAE7GU9K3E2PWGC,402.1269816913116
439,VASEHU9W3N9RDPGZ,7354.062713286753
440,PCSEC86VSX45XVZS,12729.4440893
441,NKCE49ATF8BFHDVP,1566.6141551434996
442,KTAEHETVCXXZRXGK,10385.02960875275
443,KTAEHE9HAED4VUQB,5450.2608612444765
444,PACE472CMNPGQY2W,2822.241727128379
445,NKCEAPCYFTHYVARD,530.6466722124133
446,SHODPH4GZWVXE5RB,960.564367038189
447,BRAEB3KBY393GUHA,10477.662706395062
448,BRAEB2S8RZZRXMT3,2286.1386676358816
449,PCSEAH5WWRYGEVGZ,7395.702457036668
450,NKCEAVZ3C9CRDB6Z,347.64334157883894
451,RTRDZTF9URF2UFPF,9311.445914679098
452,CAGE6HYJDNZJVADS,4417.893040485966
453,SWSEBHCPZGHMBKJY,3711.0051152333594
454,ACCDQGVSDZ92ZWGW,2973.669579139722
455,NKCE4CSZUZWHUTFS,421.45479558280806
456,ACCEGKFHRFGN6XZB,857.5308813581356
457,BRAECGQ4GW73HJFV,986.0516576181517
458,CRTECN2QXZ9ETCGB,3584.105947064878
459,MUGE6A5HZUJ924WH,2505.64447121644
460,BRAEE6YMK83RB9MZ,883.5610451743075
461,TMLED6G5MJQGNZHS,4598.02503907871
462,NKCEFGFUZURHNH6R,3000.763833375032
463,NKCE7ZPRQX9SBZXN,2378.7163006778437
464,VANE3KUFUXF2CVHU,5328.880381345571
465,NKCED6EYN4ZPK9AA,8129.142273877411
466,RNGEDF5HDGKZGA3T,1232.0182711740053
467,ACCEAZCVVFPBJAGB,1170.8833146442496
468,PBXEDCSE8CHTATYY,4468.713927668564
469,TOPEFYB6HRPPCD8R,6837.047151663277
470,RTRDTSBQW94HJ8VT,178.43532344700006
471,NKCEYGTGJ65HSJ9Y,2231.655455891463
472,NKCEFFFPGEJSTBJP,454.77960703212483
473,NKCDYASFYGXZESTM,3338.1257543662878
474,NKCE6SR4H3EHXWNA,3789.3695256865326
475,AUDCY8T7KPEG3ZZF,6062.418042104493
476,NKCDWBPZCHZEYT7S,3614.5489397870983
477,NKCDYARBFFBQYKFH,3672.1864428960225
478,TOPEBZYTWUYMJXSG,5067.774993375864
479,DRPEG3ZH7GJFFZDM,6178.037272150998
480,SNDE6KNAQN3GFRQG,7524.3866075802325
481,WFCEHYZMGJQWVVZU,5676.422910508541
482,ACCEGZ6BRBTGQWZY,4023.2343731704086
483,CRTECN2QXH4N9WZS,2801.379707835737
484,PTPDZYCEDURXTYRF,2054.6539743138956
485,ARPEEMC95HMYAJNH,5408.499017482669
486,SFFEGKYYDWTZTEQC,4287.089778255524
487,PCSEC86VCFQYV6QG,6374.938703831415
488,BCHEHYMBZQ8ABUUY,1641.0269767669286
489,RNGE87FCQJ9GRKWZ,5000.245370595468
490,NKCE5ZHWX6Z8PBFH,2125.6598297045857
491,BRFEJYHNGYSX9T9D,3074.9683611784694
492,TOPE7ZHYQFFHPCBX,4565.8691638074215
493,CAGED6YFBH8NZQM8,722.5629304832302
494,STREDF58JH3GQZF9,2700.5586194028556
495,BRAEA5MZDQKHUQCT,3366.893421800364
496,MUGEBFGF6ZUHKH4C,627.7492751680002
497,CRTECYY4GFDJFKBD,4856.863680299157
498,WATDZRZGZAM7HDGV,6575.094585399998
499,CRTEHSSCVTZ3DB72,1073.0924977079997
500,NKCDXZGUZKNYVXG9,11565.931529364845
501,TOPEBN6MZNGGZEMY,10784.119650299992
502,MUGEACY8VQRMM4FX,2377.367280129058
503,NKCE5UY9HQTQ8TBG,7635.435043096559
504,SCHE4ZYTVE8DY5PP,3408.235698754337
505,RNGE9GWPJH9MMNWX,5759.123949010033
506,CAGE8FG3CYVFG2GM,2753.2946502163977
507,SHIEHXZMQPC4GT6F,935.6236655181564
508,ACBEHDU9Z9DGZP9Z,5518.956664780077
509,BRAE6KWFPZWJ2FHH,2062.9363192634432
510,TSHE8CAWEGE3CUPM,3681.6840280304436
511,SHIE9J6PFGP9DZAH,4130.512564841774
512,CAGEYFZWNCKDDXXQ,1247.8097535566305
513,JCKEEABZDWF9VU7N,7106.092615902728
514,SOPEJ7SCRS3SKFGP,4218.545245251729
515,WATE9MVXHMTCFZSP,724.3385363406732
